,KS11quarterMA,KS11fullMA,KS11Volatility,KS11Volume,KQ11quarterMA,KQ11fullMA,KQ11Volatility,KQ11Volume,DJIquarterMA,DJIfullMA,DJIVolatility,DJIVolume,IXICquarterMA,IXICfullMA,IXICVolatility,IXICVolume,JP225quarterMA,JP225fullMA,JP225Volatility,JP225Volume,HK50quarterMA,HK50fullMA,HK50Volatility,HK50Volume,CSI300quarterMA,CSI300fullMA,CSI300Volatility,CSI300Volume,DAXquarterMA,DAXfullMA,DAXVolatility,DAXVolume,TWIIquarterMA,TWIIfullMA,TWIIVolatility,TWIIVolume,LCOquarterMA,LCOfullMA,LCOVolatility,LCOVolume,ZGquarterMA,ZGfullMA,ZGVolatility,ZGVolume,HGquarterMA,HGfullMA,HGVolatility,HGVolume,US2YT-3MT,US10YT-3MT,CPIAUCSL,DollarMA,KoreaVIX,USVIX
2015-01-20,-0.24920878408887814,-0.08139028952154859,-0.42558452833483473,-0.3386475626163933,0.7973486045685365,0.13622406080395533,-0.5318465021086786,0.6846577147014394,-0.4967544299863734,-0.13885302062515226,0.5609579190549219,-0.5722535736831373,-0.6308557996185884,-0.044164569055038294,0.45925302710876625,-0.6866676769454564,-0.619307174759671,0.43419221246826045,0.4693009604631284,-0.6595638271937119,0.36280215808841576,-0.026280032377871687,-0.10233806322884487,0.15292802126393878,0.16466379506546858,0.9984404223147774,0.9706209014089073,0.4270271805779464,-0.029587868264913553,0.47828041708266045,0.7657404080062802,-0.514922957106347,-0.5011420123893928,0.22397660528004137,0.08653709343253668,-0.09948598389062102,-0.9955658633805945,-0.9998507456406112,0.7515803192742703,-0.9979554649692735,0.8429933306193531,0.49532841837118835,0.8281741680596753,0.8434959580577224,-0.86520196469002,-0.8251532937642319,0.3579269635857456,-0.5827232929579498,-0.07302392529443757,-0.9855741238302127,-0.6839157809784746,-0.8357639142836213,0.11617328697040152,0.9690926875313361
2015-01-21,-0.34194160892080117,-0.31092220349458277,-0.489896541878988,-0.14891105619307543,0.7183263540312239,0.17792706477546893,-0.5300910794810538,0.639943155182547,-0.5446115062060161,-0.19576691370660482,0.5747504009241193,-0.43740380548270574,-0.6179790522500144,-0.14500470659378561,0.457323403517514,-0.48987651122345677,-0.6253114333767734,0.5596292314497169,0.481548761036384,-0.36130743589607306,0.04372714759471652,-0.18192810105160917,-0.07731276093185457,0.2958423141122859,-0.43570695131495374,0.9968078469858972,0.9719078796895064,0.32795179690569265,0.04001076915850588,0.38954356766585807,0.7056216673898035,-0.2831784644089157,-0.4662373286879161,-0.06696764470470074,0.11965664170817947,-0.01773330075938373,-0.9952118487692515,-0.9998424567141653,0.7558831496102356,-0.9984964086949217,0.8888632101323204,0.6740683583385385,0.8108541340419351,0.8976118044984891,-0.9096039889038062,-0.7886890244923498,0.354234606733423,-0.6214173201200865,-0.07244902257626884,-0.9844219927796399,-0.6884028649598191,-0.8199371023184376,-0.04544918166173373,0.94031292947263
2015-01-22,-0.16848832913126954,-0.37237757845811026,-0.5268920561472674,-0.25677594275098425,0.5139257323520827,0.039195350933660666,-0.5859056464605206,0.5192018309610866,-0.0005212209815305124,-0.19897864626429707,0.5759705204516177,-0.41066224454051325,-0.2030672538529955,-0.19051000891334058,0.44404913899529985,-0.4106343030241083,-0.6139727117678996,0.1277284821146527,0.4336683169793687,-0.3137373478547919,0.29301499211930904,-0.22314593563848428,-0.02941255418481803,0.4433463357412373,-0.7650406378046595,0.9977099286756961,0.9780830110756162,0.5635946442948625,0.763598024898906,0.29069002002724,0.647026445873047,-0.06507182205411166,-0.4094517037365478,-0.019841031759599725,0.06493758435579533,0.08061442626424742,-0.9564497536136105,-0.9998530781818109,0.725108390728652,-0.9952508191370327,0.8066695978981102,0.6664189347344049,0.7836865657747665,0.8947456707243575,-0.8336702841731454,-0.8384811284589601,0.37749821895277025,-0.6171851360720202,-0.0713944940138016,-0.9833252328037707,-0.6928899489411635,-0.805046441892781,-0.04344268646023597,0.8149929211878129
2015-01-23,0.42507048282640914,-0.4264209801277501,-0.5358054135041368,-0.15371854835910437,0.6645441493589617,0.020686475332768905,-0.5055706955996568,0.2486669532082184,0.30098914303364643,-0.18983582898285156,0.5910109912306807,0.2827270998825886,0.29797292861615343,-0.25617193717484665,0.5165781902900259,0.34003404540360327,0.3289664078240133,0.026918899987658174,0.35198106411600905,-0.280128276125418,0.6344622285237818,-0.3121268905104039,-0.11504246002039242,0.659354371206256,-0.785062562519976,0.9969837037972664,0.9711781029266129,0.27809450294266536,0.5770642639739358,0.6169550648844502,0.5093850669646376,0.446970438986118,0.4292693551707414,0.25026226165646315,-0.0029007209965814518,0.236140594097906,-0.8209223545731511,-0.9998257334421298,0.7074999255818084,-0.982044516349192,0.7033401822194489,0.7402379663985716,0.7721151616302016,0.8680637811769798,-0.9083754494579827,-0.8409717802256437,0.37572915382137007,-0.5777833431904185,-0.07051198791245938,-0.9821873379832512,-0.697377032922508,-0.7858845900680187,-0.007904918400714944,-0.5038697624397401
2015-01-26,0.46567133957162077,-0.3614201408602584,-0.5736900325848846,0.3896213280551599,0.659432524074478,0.00996812302780059,-0.47141946867575735,0.5073969163187977,-0.07193314315454391,-0.24325123213623612,0.5401680220390632,0.2546640037923653,-0.03786739402172701,-0.2729706306870793,0.4291094440010508,0.5871116814583037,0.4114881001588555,-0.2430594007585709,0.2760327058863772,0.2568899556974893,0.542688110377898,-0.35839765754939734,-0.17609669948088147,0.8801245637998418,-0.8127766746718889,0.9980460072797757,0.9692632847085356,0.2742332987608118,0.6438725086401398,0.3407883982935165,0.5396055400437461,0.49207494077559466,0.42998608637418445,0.13886465421459437,-0.1480434366749731,0.6999104622972661,-0.8537889057769265,-0.9996608664154714,0.6618729061149722,-0.9359199024553856,0.8604212333566645,0.741831027574529,0.7589914219459448,0.7878753969101011,-0.9326468679593994,-0.789538618734214,0.38651719202897517,-0.6873674411622164,-0.06881594999918139,-0.9808264787558094,-0.7018641169038526,-0.7655818035544524,-0.6064988755574325,-0.332664244479842
2015-01-27,0.1871186096573796,-0.1873832449876982,-0.5742439806707205,0.38075947283289935,0.5410046021202812,0.19184813531901068,-0.48798084965406574,0.4830628475400578,-0.5982785781292473,-0.21826464555711877,0.5103368241547126,0.011070057099735742,-0.5408382776900451,-0.3053272935253756,0.429400771712666,0.4325630402393439,-0.05403699404599782,-0.36770271405353827,0.27598861037412825,0.20248030288889796,0.474557502124173,-0.3931408880250261,-0.279102511127701,0.8428792408644321,-0.34147635182112934,0.9984311708024785,0.9670173911728721,0.41362399575626263,0.4177765352970122,0.35622724646402926,0.516163211636453,0.7169363164700051,-0.032621674908476894,0.15562234111565498,-0.16957437329386515,0.668898247530672,-0.8600814333648528,-0.9998622178620454,0.6520757117403213,-0.9540061942198111,0.9076849148356505,0.4411003480578459,0.8014808537941409,0.7616428945629419,-0.9655528801452505,-0.9039104986971547,0.41844297193287994,-0.6179742411520732,-0.06868787401532739,-0.979595721077813,-0.7063512008851971,-0.744723177064289,-0.09323467292491161,-0.5283473762158573
2015-01-28,-0.110329848765648,-0.16683554181054627,-0.5964011748077274,0.37948729508982826,0.288487452978778,0.48487418112030434,-0.47288159979073485,0.3587428585817747,-0.4125527502581937,-0.24242277502705833,0.532913874742035,-0.636817972268488,-0.3803099615027956,-0.21821134630588612,0.44773080204632865,-0.4021763097533678,-0.02234999725780562,0.3614079223401496,0.23051026003061992,0.22728306415951804,0.4619460646946023,-0.16177344189907483,-0.2351416946235454,0.743683844340792,-0.21751760762812222,0.9989852251068003,0.9682694999323542,0.5499872398170242,0.5719919096190298,0.36905842431921654,0.5223306617024484,0.5312355696578877,0.1348692048540503,0.3856726493918494,-0.21383765548674394,0.5413070678651979,-0.7355373008337487,-0.9998939142882549,0.6628926823978032,-0.883631745502002,0.8995333408554964,0.5108579108537912,0.8248008368536608,0.8117209541848946,-0.9713326816226368,-0.9079452533780857,0.44745002618963214,-0.7304191163402318,-0.06827155620664693,-0.9783743580502257,-0.7108382848665415,-0.7257368536531832,-0.5442441769198685,0.031526172312511314
2015-01-29,0.009082852071685021,-0.43015491616714474,-0.5639845196871802,0.2827552872167165,0.2803149318114875,0.3957081318507394,-0.4445703294564246,0.3951775193725253,-0.320604701976722,-0.3068283265725875,0.5644850816159845,-0.6773905311535175,-0.14391974024010024,-0.37473543576323254,0.5114939698822458,-0.4621027992430523,0.18200936541627888,-0.14303097117297336,0.2216470605976233,0.2745052371616403,0.42002410145385727,0.0817828644158407,-0.26954059473210956,0.7487602216699267,0.09120950263637417,0.9994475176486965,0.9555884817738591,0.4326485462311671,0.6889231475889632,0.031700877688631834,0.4966152188452655,0.3941508429488805,0.3500923886435612,0.45727556541443426,-0.25586969597210707,0.5703006583505799,0.34733044294229165,-0.9998922003022916,0.6325561045220112,-0.9078416659439449,0.8100567843478816,0.3045369428511566,0.8153177599670336,0.7545009518977293,-0.9669896144559506,-0.8728601371320046,0.45955444098187437,-0.7013824867878219,-0.06660520146089466,-0.9768206759540891,-0.7153253688478861,-0.7066042565640291,-0.3137151734911603,0.9427440131976752
2015-01-30,0.12036648003381156,-0.4320369012023353,-0.532391971731071,0.16298657926973603,0.542642915313807,0.30692147779467915,-0.4533182324897075,0.3251260208588813,-0.3031092019707221,-0.3110854176103689,0.5958344723025124,-0.393548737213011,-0.10954435695521814,-0.24750147340806283,0.5457436253996344,-0.08554240365085919,0.3545263730653898,-0.0561932000058043,0.20639493372483853,0.11649267324743429,0.229072738085899,0.23061480961241254,-0.281042726551627,0.5459456757958661,0.06242817339460571,0.9995848990544935,0.9458009054881482,0.3969914400108865,0.71319755599981,0.03592327988555999,0.44528989347827563,0.5719238828505271,0.2282814281489416,0.27181350396699355,-0.23561650024486658,0.5075337172068952,0.7129126174821707,-0.9999076060145914,0.5660535260387778,-0.5034517721521541,0.8112437020933998,0.38625797680193186,0.8562473968881068,0.3977071177170284,-0.8625641101091663,-0.9271537456464655,0.4684943439156719,-0.7443149258839505,-0.06718221272057856,-0.9754010652023576,-0.7198124528292307,-0.6855408469245976,-0.04560363066945028,0.6834430374775109
2015-02-02,0.22609548596194795,-0.3415327138036147,-0.5091872739651475,0.18375154241913516,0.46762124890149614,0.35511855087434174,-0.44062908314043303,0.35231137155160996,-0.00975011752882271,-0.3656343612521634,0.5576892822211554,-0.6227741507340562,0.04251161024173866,-0.3775603486888339,0.4858066229834006,-0.30555653604477795,0.7933587962881239,-0.06263056318706173,0.15172946691758216,0.26008220815791705,0.39438159975823095,0.2681602184443672,-0.28943008069363474,0.3388120944383204,0.11737441250230951,0.9996648563853443,0.9533944055186392,0.21053176389371275,0.6864642596211901,-0.0701777802909469,0.5165112680353916,0.3871298521210329,0.4375146288027634,0.03568227363534682,-0.2261272954098289,0.3047147569355071,0.021353957751462316,-0.9999554597883403,0.644067615140044,0.7393321950000684,0.8412478713483009,0.4680677170223888,0.8764671128639048,0.5969494349748619,0.20024671057947074,-0.9192615513312805,0.4534583768026206,-0.526716352753395,-0.0646161290831162,-0.9735082395768834,-0.7242995368105751,-0.6646237109632143,-0.19328897904180442,0.9570789919684577
2015-02-03,0.2693018364528257,-0.4159606098660512,-0.5124660493052016,0.2748392874094623,0.13798967664490935,0.27660493005149434,-0.4207585406853046,0.26706931687768587,0.19307515359280858,-0.47839851948633694,0.5633673726845523,-0.24710315963310958,0.5318425313949087,-0.4291653932038283,0.5383982068760096,-0.0005722125412320755,0.4925081991015803,-0.13651357108716355,0.10718326752465046,0.3740702190625249,0.11055215640025717,0.21478391324283552,-0.3256132248474619,0.40758144761895876,-0.7558881719380643,0.9994428209281112,0.9515435695859051,-0.09878569059031761,0.6877276687124341,-0.16647492519865803,0.5302612478233624,0.5629306532682732,0.5289517629270897,0.02108693430559727,-0.25591797695882645,0.40293921847863534,0.6668489647537128,-0.9999762597169821,0.6567597904701223,0.7025045888164916,0.4187089698442279,0.37807734044338304,0.869712095543689,0.5816982330275087,-0.553496917479094,-0.9355446808877482,0.41001811796317744,-0.31651987418551586,-0.06323516516858851,-0.9717268840113159,-0.7329294961602657,-0.6444086886564779,0.12358709657081546,0.7847428776212917
2015-02-04,0.6731319567622616,-0.5488462913616385,-0.46436299499951006,0.25036997966497077,0.41168454805469756,0.3534971279711554,-0.4192990585993589,0.17981702031874014,-0.13523110151784723,-0.4898380333624185,0.5917043441522338,0.26122305475189544,0.190615206888616,-0.5899533659803996,0.4895584052858233,0.5352365745785514,0.7976522114834437,-0.17239173510831018,0.15175531699387634,-0.04997543601733889,0.4579218540200707,-0.14987069137033726,-0.3326595252484328,0.25854808577506105,-0.8855952691385467,0.9988082554613182,0.9434631592250171,-0.14789984533496947,0.48755335303252223,-0.3949141951072015,0.5948999868276001,0.6859160660180987,0.6509767003551297,-0.03147459172140443,-0.2592198656814184,0.514392120467049,-0.09694994359432163,-0.9999756524097461,0.663000075382723,0.9648608812416528,0.09973144842295345,0.435550915277624,0.8482039445469185,0.1151619280049545,-0.8313028457477283,-0.9168682826412263,0.416358550696843,-0.22399590272302294,-0.06310664322244341,-0.970278919026769,-0.7415594555099563,-0.6289329335186142,-0.23147674685504027,-0.34656332213717933
2015-02-05,0.571042977904477,-0.5658156330173636,-0.5319522482353638,0.58247636197079,0.4636878254207517,0.26885582005772357,-0.47251438001931534,0.3654080157458035,-0.11439612559001189,-0.48979911418504796,0.5640350249655697,0.046567425881454794,0.16127915494160772,-0.6037938097013855,0.4565464136524062,0.2007600598228243,0.7171984829073472,-0.19896534184932246,0.11866244268984572,0.4113679844645104,0.802871290628419,-0.09631223015141221,-0.32534084505235394,0.522993137741786,0.8405948031319044,0.9983248827500846,0.9478737911834958,-0.4410557777412766,0.5349256481899727,-0.5333641036197478,0.6595921855290403,0.409964918745912,0.6335025390737543,-0.0008365582811939998,-0.3540883520366639,0.6262736308247951,0.63088155941907,-0.999968861737186,0.719750986159106,0.24948162187350342,-0.3764262377221482,0.4345583952786152,0.8233645495269528,0.03649064024559734,-0.7550746126623361,-0.8746832792225467,0.3971105601059506,-0.289638751409376,-0.0626245947033206,-0.9687135215621779,-0.7501894148596469,-0.6118481679221812,-0.7378175389950323,0.3077635572423878
2015-02-06,0.4033984328388902,-0.5757163218916981,-0.5060265186372039,0.35496095532171235,0.329872969544458,0.2705224059803737,-0.5042957583229524,0.39623034892808473,-0.06137654576147211,-0.5017489579385247,0.552980470526063,0.2020235357652289,0.15341049848596766,-0.6903581469847129,0.4260660027777874,0.2511624393770784,0.24354199532281484,-0.16282132404306104,0.12047680542101791,0.16548348142531544,0.7167933985191848,-0.2947681198796347,-0.3393374645358599,0.7809060230987783,0.6603788306861358,0.9975925775330294,0.9387060733338635,0.40432972415548685,0.6050998232903131,-0.6192842862163579,0.7340789684747759,0.48986232005579167,0.4964645294631267,0.002908456292783246,-0.40487621214649505,0.5853739677085599,0.9072532229953629,-0.9999689477708972,0.7861683917866393,0.8707829853822793,-0.42578041606623296,0.46495755859050636,0.8080929160744124,-0.17057098355207767,-0.6374106716419167,-0.8839384885877601,0.40618856190357855,-0.2833399977975598,-0.06304237840831228,-0.9674912180047702,-0.7588193742093374,-0.5953192423023488,-0.5693473206684367,-0.9921000410863279
2015-02-09,0.4019304943978994,-0.59010618768801,-0.5144359360950259,0.22371952506450277,0.30742838658230687,0.33386587366508613,-0.5419857329148241,0.38095301186355157,-0.09174947478135131,-0.502076150768078,0.5403060679821321,0.12005169177787667,0.11061627296770027,-0.698408616071466,0.41674361440540486,0.03383681786963644,0.43654351410134096,0.039502407044793575,0.029732316268742176,0.020403630986592924,0.3704028272385538,-0.20263522090452757,-0.3704805509421284,0.6097281291370951,-0.6717297013011406,0.9967721820913085,0.9392383151431798,-0.013923624304082338,0.712190749904414,-0.6320156495635936,0.8100418810754615,0.16762849900145071,0.3304585187354707,-0.07693033556496809,-0.4103053030785787,0.40358775051804585,0.8693441405451892,-0.9997941791806539,0.794181080225751,0.9586261094518056,-0.5165000132105371,0.7531895523758965,0.8625693310550084,-0.5394627533242757,-0.6446881053743504,-0.807895574242346,0.40499889974253356,-0.20659817730339425,-0.06695784412923311,-0.9666476096621668,-0.7674493335590281,-0.5712133401594386,-0.863512477775866,-0.6752014143867586
